Entity,Code,Day,"Daily new estimated infections of COVID-19 (LSHTM, median)","Daily new estimated infections of COVID-19 (LSHTM, lower)","Daily new estimated infections of COVID-19 (LSHTM, upper)","Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned)"
Hungary,HUN,2023-07-30,,,,42.714
Hungary,HUN,2023-08-06,,,,33.286
Hungary,HUN,2023-08-13,,,,32.429
Hungary,HUN,2023-08-20,,,,38.571
Hungary,HUN,2023-08-27,,,,52
Hungary,HUN,2023-09-03,,,,77
Hungary,HUN,2023-09-10,,,,118.286
Hungary,HUN,2023-09-17,,,,171.286
Hungary,HUN,2023-09-24,,,,286.714
Hungary,HUN,2023-10-01,,,,422.143
Hungary,HUN,2023-10-08,,,,534.143
Hungary,HUN,2023-10-15,,,,629.286
Hungary,HUN,2023-10-22,,,,741.286
Hungary,HUN,2023-10-29,,,,840.286
Hungary,HUN,2023-11-05,,,,908.286
Hungary,HUN,2023-11-12,,,,929.714
Hungary,HUN,2023-11-19,,,,962.143
Hungary,HUN,2023-11-26,,,,1077.286
Hungary,HUN,2023-12-03,,,,1316.429
Hungary,HUN,2023-12-10,,,,1610
Hungary,HUN,2023-12-17,,,,1979.857
Hungary,HUN,2023-12-24,,,,2177
Hungary,HUN,2023-12-31,,,,2189.857
Hungary,HUN,2024-01-07,,,,2165.714
Hungary,HUN,2024-01-14,,,,1926.429
Iceland,ISL,2020-04-08,141.265957883323,71.589129559365,319.113107844439,
Iceland,ISL,2020-04-09,123.972234163442,62.8578141166416,279.360044833852,
Iceland,ISL,2020-04-10,102.946805111232,52.2231400181911,231.529167247329,
Iceland,ISL,2020-04-11,97.2694233722808,49.3664067673491,218.048050691032,
Iceland,ISL,2020-04-12,85.0324052820098,43.1751681502654,190.125361032167,246
Iceland,ISL,2020-04-13,67.1842935218622,34.1271979412984,150.07060266418,
Iceland,ISL,2020-04-14,46.5427988721509,23.6514782447773,103.822097617036,
Iceland,ISL,2020-04-15,41.8414202249386,21.2703073634333,93.2224834709848,
Iceland,ISL,2020-04-16,34.6470536449622,17.6191473252344,77.1013346451017,
Iceland,ISL,2020-04-17,28.395420270537,14.4446504234446,63.135548883064,
Iceland,ISL,2020-04-18,24.6442349311999,12.540174771107,54.7558951494703,
Iceland,ISL,2020-04-19,22.1422929962587,11.2701532491186,49.1180910234991,252.571
Iceland,ISL,2020-04-20,21.8246555471948,11.1112589434062,48.3431640943738,
Iceland,ISL,2020-04-21,19.3257095212503,9.84124025166905,42.7538439157556,
Iceland,ISL,2020-04-22,18.0761161059069,9.20678237572276,39.9388559591159,
Iceland,ISL,2020-04-23,18.0728359254388,9.20677713495446,39.9162495711823,
Iceland,ISL,2020-04-24,15.5773223849004,7.93675913422951,34.3778502830556,
Iceland,ISL,2020-04-25,10.9024057209424,5.55561692192097,24.0722344273221,
Iceland,ISL,2020-04-26,9.34445262889871,4.76227324771144,20.6304760211377,247.286
Iceland,ISL,2020-04-27,6.54005323887858,3.33336770573506,14.4377025179578,
Iceland,ISL,2020-04-28,5.91611930176728,3.01558598858391,13.055939356017,
Iceland,ISL,2020-04-29,5.29456273120938,2.69891606417249,11.685211105706,
Iceland,ISL,2020-04-30,3.735915578193,1.90446293964072,8.24652552346689,
Iceland,ISL,2020-05-01,2.49128793299593,1.27001206398655,5.50266118774959,
Iceland,ISL,2020-05-02,2.80296412553887,1.42890243410369,6.19103704930997,
Iceland,ISL,2020-05-03,2.49131516381144,1.27001202861753,5.50900237463285,231.571
Iceland,ISL,2020-05-04,2.17969059282939,1.11112121161481,4.8234618855094,
Iceland,ISL,2020-05-05,2.17978332853879,1.11112108140952,4.82769269150317,
Iceland,ISL,2020-05-06,1.24472527894266,0.634449814830691,2.75793974662734,
Iceland,ISL,2020-05-07,0.623494537535416,0.317780316507976,1.38344645583963,
Iceland,ISL,2020-05-08,1.24490629836107,0.63444939510513,2.76447972399714,
Iceland,ISL,2020-05-09,0.935397300324237,0.476670165988684,2.07816375070081,
Iceland,ISL,2020-05-10,0.935488285613852,0.476669979440895,2.07997560678131,166
Iceland,ISL,2020-05-11,0.623724782268011,0.317779851337175,1.38896758890456,
Iceland,ISL,2020-05-12,0.623795573725111,0.317779828662302,1.3911993222625,
Iceland,ISL,2020-05-13,0.623870864655716,0.317779847510282,1.3921178671941,
Iceland,ISL,2020-05-14,0.935925466633848,0.476669531460462,2.08991120902508,
Iceland,ISL,2020-05-15,0.31201678914461,0.15888980192993,0.697783120113277,
Iceland,ISL,2020-05-16,0.312060163608129,0.158889807590874,0.699251016605352,
Iceland,ISL,2020-05-17,0.312105102025481,0.158889792921581,0.699600327675672,93.429
Iceland,ISL,2020-05-18,0.312151418320428,0.158889729878738,0.700010751208688,
Iceland,ISL,2020-05-19,0.312198919864175,0.1588897320241,0.701122274848821,
Iceland,ISL,2020-05-20,0.312247413433215,0.158889709784079,0.70163413600027,
Iceland,ISL,2020-05-21,0.312296711999337,0.158889665909357,0.70255366610395,
Iceland,ISL,2020-05-22,0.312346639846946,0.158889625907038,0.703307205209004,
Iceland,ISL,2020-05-23,0.312397034612008,0.158889616799799,0.703715508423257,
Iceland,ISL,2020-05-24,0.624895492031373,0.317779243115666,1.40894903675061,30.857
Iceland,ISL,2020-05-25,0.624997263651795,0.317779275778839,1.40931714546055,
Iceland,ISL,2020-05-26,0.625099104317356,0.31777920914213,1.41122513444461,
Iceland,ISL,2020-05-27,0.62520072770413,0.317779165824614,1.41327125349054,
Iceland,ISL,2020-05-28,0.625301833912546,0.31777916534021,1.41601106295116,
Iceland,ISL,2020-05-29,0.625402109682276,0.317779207856946,1.41706823230492,
Iceland,ISL,2020-05-30,0.625501236100552,0.317779194704786,1.41987986514992,
Iceland,ISL,2020-05-31,0.625598901152289,0.317779189095386,1.42195222423893,11.857
Iceland,ISL,2020-06-01,0.625694813066427,0.317779202655994,1.42376883380085,
Iceland,ISL,2020-06-02,0.625788710985766,0.317779233498251,1.4245698472299,
Iceland,ISL,2020-06-03,0.625880371054878,0.317779245819609,1.42627471138573,
Iceland,ISL,2020-06-04,0.312984803673652,0.158889630654999,0.713853053895363,
Iceland,ISL,2020-06-05,0.313028133944341,0.158889609677076,0.714421260911907,
Iceland,ISL,2020-06-06,0.313070113528353,0.158889580774791,0.715229011028425,
Iceland,ISL,2020-06-07,0,0,0,4.429
Iceland,ISL,2020-06-08,0.313149811678622,0.158889566330562,0.7149103559536,
Iceland,ISL,2020-06-09,0.313187442354195,0.158889565785335,0.715457250735324,
Iceland,ISL,2020-06-10,0.313223551351042,0.158889572812662,0.7158972678602,
Iceland,ISL,2020-06-11,0.313258126630293,0.158889557971135,0.716534431970825,
Iceland,ISL,2020-06-12,0.313291178722539,0.158889559858096,0.716744843385995,
Iceland,ISL,2020-06-13,0.626645485751824,0.317779168097663,1.43715245866565,
Iceland,ISL,2020-06-14,1.25122022814444,0.634447308824795,2.87045441837435,2.429
Iceland,ISL,2020-06-15,0.940144961838263,0.47666893321903,2.15754125282333,
Iceland,ISL,2020-06-16,1.25144494736954,0.634447522682294,2.87358000343743,
Iceland,ISL,2020-06-17,1.56498543279259,0.793337127614407,3.59079499908797,
Iceland,ISL,2020-06-18,1.56511112378139,0.793337175011025,3.58754853548346,
Iceland,ISL,2020-06-19,2.19220091994622,1.111116715306,5.03319123749952,
Iceland,ISL,2020-06-20,2.19236227386986,1.11111675020715,5.03759049253754,
Iceland,ISL,2020-06-21,1.56545695757184,0.793337372282545,3.59496653057014,2.143
Iceland,ISL,2020-06-22,1.56556257538082,0.793337553150833,3.59424704840924,
Iceland,ISL,2020-06-23,1.25209248634899,0.634447830061162,2.87427977491375,
Iceland,ISL,2020-06-24,0.940772379841705,0.476669273435189,2.16042420343262,
Iceland,ISL,2020-06-25,1.56585464960913,0.793337605003234,3.59791402843471,
Iceland,ISL,2020-06-26,1.25231749931483,0.634447931220102,2.87905559540686,
Iceland,ISL,2020-06-27,1.56603313099559,0.793337835411127,3.60211135002,
Iceland,ISL,2020-06-28,1.56611909544761,0.793337936396701,3.60635372044835,2.714
Iceland,ISL,2020-06-29,1.87988313526147,0.952228049352563,4.32524415986675,
Iceland,ISL,2020-06-30,2.19368005538422,1.11111772914887,5.04361989067819,
Iceland,ISL,2020-07-01,2.82122357165772,1.42889769904959,6.49199003963038,
Iceland,ISL,2020-07-02,2.50764585306912,1.27000819993354,5.76510564251085,
Iceland,ISL,2020-07-03,3.76057810528628,1.90445745641973,8.6393424827347,
Iceland,ISL,2020-07-04,3.13545398251988,1.58778909006445,7.20624242736388,
Iceland,ISL,2020-07-05,3.13563580590714,1.58778875896579,7.2045038305854,3.857
Iceland,ISL,2020-07-06,2.8220227229634,1.42889924000276,6.48353625578125,
Iceland,ISL,2020-07-07,3.13602181729502,1.58778970621404,7.20524811682533,
Iceland,ISL,2020-07-08,2.82238641095608,1.42890012723593,6.4856299775149,
Iceland,ISL,2020-07-09,2.50871853095148,1.27001000191292,5.76224599957167,
Iceland,ISL,2020-07-10,0.941661818198726,0.476670464398533,2.1626614071263,
Iceland,ISL,2020-07-11,0.94173544156254,0.476670554678295,2.16373359132272,
Iceland,ISL,2020-07-12,0.941813959022558,0.476670612859279,2.1618670277372,4
Iceland,ISL,2020-07-13,0.941898008033833,0.476670772860641,2.16296076260299,
Iceland,ISL,2020-07-14,0.313996097464059,0.158890314112578,0.720776130520879,
Iceland,ISL,2020-07-15,0.62805705000066,0.317780708992121,1.44195379906105,
Iceland,ISL,2020-07-16,0.628127112782402,0.317780722558554,1.44335238721761,
Iceland,ISL,2020-07-17,0.942304431356977,0.476671344471973,2.1647877699971,
Iceland,ISL,2020-07-18,0.942427755056722,0.476671515507931,2.16630696314146,
Iceland,ISL,2020-07-19,1.56873882565891,0.79334169728653,3.60833936509816,4.571
Iceland,ISL,2020-07-20,1.88321614375259,0.95223252440892,4.33045006761927,
Iceland,ISL,2020-07-21,1.88353099160129,0.952233011737397,4.33149436611444,
Iceland,ISL,2020-07-22,1.2551822185042,0.634451604588301,2.88725824972304,
Iceland,ISL,2020-07-23,1.56983550222285,0.793342954217039,3.61035585111102,
Iceland,ISL,2020-07-24,1.57016890141006,0.793343185104967,3.61430944029854,
Iceland,ISL,2020-07-25,2.19962048283312,1.11112497238039,5.06915455951193,
Iceland,ISL,2020-07-26,1.57091735481942,0.79334353198209,3.62239551056915,6.714
Iceland,ISL,2020-07-27,2.5154570286378,1.27001620078165,5.80078411720465,
Iceland,ISL,2020-07-28,4.71755490875535,2.38114300306036,10.8973450272144,
Iceland,ISL,2020-07-29,5.66147980622346,2.85670662783113,13.0764977437962,
Iceland,ISL,2020-07-30,6.6083283163473,3.33338335173674,15.2895397916482,
Iceland,ISL,2020-07-31,9.75951649064527,4.92118755179328,22.6387369049108,
Iceland,ISL,2020-08-01,13.2262389788247,6.66677771268566,30.7534619376131,
Iceland,ISL,2020-08-02,15.7521173990125,7.93680711187662,36.6659328368822,14.857
Iceland,ISL,2020-08-03,18.9092415062187,9.52351267554327,44.1683276808182,
Iceland,ISL,2020-08-04,19.2334018318119,9.68241484974043,45.0271154958528,
Iceland,ISL,2020-08-05,19.2426143606336,9.68242434856559,45.2248308847444,
Iceland,ISL,2020-08-06,20.5161346984907,10.3180005641921,48.3640758618303,
Iceland,ISL,2020-08-07,18.9465997424842,9.52354434229454,44.8709478909396,
Iceland,ISL,2020-08-08,21.1691141471007,10.6346847062405,50.2974855040302,
Iceland,ISL,2020-08-09,19.6015405723931,9.84134028143498,46.7819068649152,20.857
Iceland,ISL,2020-08-10,16.1347884918301,8.09574651759587,38.7250368681448,
Iceland,ISL,2020-08-11,14.8777649398383,7.46018291982239,35.846590211971,
Iceland,ISL,2020-02-09,,,,2.5
Iceland,ISL,2020-02-16,,,,2.143
Iceland,ISL,2020-02-23,,,,2.143
Iceland,ISL,2020-03-01,,,,3.143
Iceland,ISL,2020-03-08,,,,10.714
Iceland,ISL,2020-03-15,,,,27.429
Iceland,ISL,2020-03-22,,,,93.286
Iceland,ISL,2020-03-29,,,,163.857
Iceland,ISL,2020-04-05,,,,226.714
Iceland,ISL,2020-08-16,,,,27.714
Iceland,ISL,2020-08-23,,,,34.286
Iceland,ISL,2020-08-30,,,,39.714
Iceland,ISL,2020-09-06,,,,43.429
Iceland,ISL,2020-09-13,,,,44.714
Iceland,ISL,2020-09-20,,,,66.571
Iceland,ISL,2020-09-27,,,,99.857
Iceland,ISL,2020-10-04,,,,138
Iceland,ISL,2020-10-11,,,,216.286
Iceland,ISL,2020-10-18,,,,286.429
Iceland,ISL,2020-10-25,,,,338.571
Iceland,ISL,2020-11-01,,,,393.286
Iceland,ISL,2020-11-08,,,,387.857
Iceland,ISL,2020-11-15,,,,363.286
Iceland,ISL,2020-11-22,,,,328.857
Iceland,ISL,2020-11-29,,,,258
Iceland,ISL,2020-12-06,,,,197
Iceland,ISL,2020-12-13,,,,149.429
Iceland,ISL,2020-12-20,,,,103.857
Iceland,ISL,2020-12-27,,,,90.714
Iceland,ISL,2021-01-03,,,,85.714
Iceland,ISL,2021-01-10,,,,88.857
Iceland,ISL,2021-01-17,,,,83.571
Iceland,ISL,2021-01-24,,,,71.286
Iceland,ISL,2021-01-31,,,,65.286
Iceland,ISL,2021-02-07,,,,54.286
Iceland,ISL,2021-02-14,,,,44.714
Iceland,ISL,2021-02-21,,,,35.714
Iceland,ISL,2021-02-28,,,,22.571
Iceland,ISL,2021-03-07,,,,14.143
Iceland,ISL,2021-03-14,,,,14.143
Iceland,ISL,2021-03-21,,,,16.429
Iceland,ISL,2021-03-28,,,,23.429
Iceland,ISL,2021-04-04,,,,28.429
Iceland,ISL,2021-04-11,,,,31.857
Iceland,ISL,2021-04-18,,,,39.286
Iceland,ISL,2021-04-25,,,,47
Iceland,ISL,2021-05-02,,,,52
Iceland,ISL,2021-05-09,,,,51.571
Iceland,ISL,2021-05-16,,,,47.143
Iceland,ISL,2021-05-23,,,,41
Iceland,ISL,2021-05-30,,,,40.429
Iceland,ISL,2021-06-06,,,,35.571
Iceland,ISL,2021-06-13,,,,27.857
Iceland,ISL,2021-06-20,,,,21.571
Iceland,ISL,2021-06-27,,,,19
Iceland,ISL,2021-07-04,,,,17
Iceland,ISL,2021-07-11,,,,19.571
Iceland,ISL,2021-07-18,,,,29.429
Iceland,ISL,2021-07-25,,,,99.571
Iceland,ISL,2021-08-01,,,,214.429
Iceland,ISL,2021-08-08,,,,323.857
Iceland,ISL,2021-08-15,,,,418.571
Iceland,ISL,2021-08-22,,,,502.714
Iceland,ISL,2021-08-29,,,,574.143
Iceland,ISL,2021-09-05,,,,610.714
Iceland,ISL,2021-09-12,,,,567.857
Iceland,ISL,2021-09-19,,,,478.429
Iceland,ISL,2021-09-26,,,,403.429
Iceland,ISL,2021-10-03,,,,339.857
Iceland,ISL,2021-10-10,,,,294.143
Iceland,ISL,2021-10-17,,,,272.429
Iceland,ISL,2021-10-24,,,,296.714
Iceland,ISL,2021-10-31,,,,351.286
Iceland,ISL,2021-11-07,,,,442.429
Iceland,ISL,2021-11-14,,,,574.429
Iceland,ISL,2021-11-21,,,,692
Iceland,ISL,2021-11-28,,,,790.571
Iceland,ISL,2021-12-05,,,,861.286
Iceland,ISL,2021-12-12,,,,915
Iceland,ISL,2021-12-19,,,,1022.286
Iceland,ISL,2021-12-26,,,,1378.286
Iceland,ISL,2022-01-02,,,,2189.429
Iceland,ISL,2022-01-09,,,,3312.714
Iceland,ISL,2022-01-16,,,,3192.143
Iceland,ISL,2022-01-23,,,,4478.714
Iceland,ISL,2022-01-30,,,,5662.571
Iceland,ISL,2022-02-06,,,,6965.857
Iceland,ISL,2022-02-13,,,,8462
Iceland,ISL,2022-02-20,,,,9963.857
Iceland,ISL,2022-02-27,,,,10592.571
Iceland,ISL,2022-03-06,,,,12987.429
Iceland,ISL,2022-03-13,,,,14382.571
Iceland,ISL,2022-03-20,,,,14971.857
Iceland,ISL,2022-03-27,,,,14524.286
Iceland,ISL,2022-04-03,,,,12986
Iceland,ISL,2022-04-10,,,,10736.857
Iceland,ISL,2022-04-17,,,,8958.714
Iceland,ISL,2022-04-24,,,,6668.857
Iceland,ISL,2022-05-01,,,,3941.857
Iceland,ISL,2022-05-08,,,,2104.429
Iceland,ISL,2022-05-15,,,,1166.714
Iceland,ISL,2022-05-22,,,,858
Iceland,ISL,2022-05-29,,,,741.857
Iceland,ISL,2022-06-05,,,,782.429
Iceland,ISL,2022-06-12,,,,860.429
Iceland,ISL,2022-06-19,,,,1001
Iceland,ISL,2022-06-26,,,,1280.714
Iceland,ISL,2022-07-03,,,,1626.143
Iceland,ISL,2022-07-10,,,,1959.429
Iceland,ISL,2022-07-17,,,,2177.857
Iceland,ISL,2022-07-24,,,,2254.429
Iceland,ISL,2022-07-31,,,,2243.714
Iceland,ISL,2022-08-07,,,,2139.143
Iceland,ISL,2022-08-14,,,,1917.857
Iceland,ISL,2022-08-21,,,,1563.714
Iceland,ISL,2022-08-28,,,,1185.286
Iceland,ISL,2022-09-04,,,,911.857
Iceland,ISL,2022-09-11,,,,720.714
Iceland,ISL,2022-09-18,,,,565.429
Iceland,ISL,2022-09-25,,,,484.857
Iceland,ISL,2022-10-02,,,,396.286
